id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
2970315,WOOD,JOHN,J,51,,19/10/1917,,Fireman and Trimmer,Mercantile Marine,,"S.S. ""Hazelwood"" (Middlesbrough)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Mr. and Mrs. Thomas Wood; husband of Mary Wood (formerly Dent, nee Keith), of 14, Edward St., South Shields. Born at Armfield Plain, Co. Durham."
2970316,WOOD,JOHN HARLICK,J H,30,,28/03/1917,,Able Seaman,Mercantile Marine,,"S.S. ""Wychwood"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Jesse E. Wood, and the late Mrs. Wood; husband of Gertrude Emily Wood (nee Smith), of 23, Emrock St., Port Talbot, Glam. Born at Rickle, Yorks."
2970317,WOOD,JOHN STEWART,J S,18,,16/03/1917,,Assistant Engineer,Mercantile Marine,,"S.S. ""Narragansett"" (Greenock)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Augustus Stephen Henry Wood, of 8, Abernethy Rd., Lee, London, and the late Amy Gertrude Wood (nee Godbolt). Born at Brockley, Kent."
2970318,WOOD,JOSEPH,J,,,06/09/1914,,Skipper,Mercantile Marine,,"""Imperialist.""",United Kingdom,,TOWER HILL MEMORIAL,,
2970319,WOOD,RICHARD HAROLD,R H,16,,13/11/1915,,Apprentice,Mercantile Marine,,"S.S. ""Shipcote"" (Newcastle)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of William Gibson Wood and Charlotte Wood, of 17, Blundell Avenue, New Cleethorpes, Lincolnshire. Born at Barton-on-Humber."
2970320,WOOD,WALLACE EDKIN,W E,47,,07/05/1915,,2nd Barkeeper,Mercantile Marine,,"S.S. ""Lusitania"" (Liverpool).",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Roderick and Charlotte Wood; husband of Flora Wood (nee Ferguson), of 44, Thorndale Rd., Waterloo, Liverpool. Born at Liverpool."
2970321,WOOD,WILLIAM ALFRED,W A,34,,13/11/1915,,Able Seaman,Mercantile Marine,,"S.S. ""Shipcote"" (Newcastle)",United Kingdom,,TOWER HILL MEMORIAL,,Son of the late Joseph Alfred and Helen Marion Wood. Born at Hull.
2970322,WOOD,WILLIAM HENRY,W H,22,,22/08/1918,,Fireman,Mercantile Marine,,"S.S. ""Palmella"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"(Served as WOODS). Son of George and 1 Harriet Wood; husband of Eva Wood (nee Bill), of 14, Sussex St., Bootle, Liverpool. Born at Kirkdale, Liverpool."
297494,WOOD,,W W,,,09/04/1917,,Private,Canadian Infantry,,15th Bn.,France,'192854',"NINE ELMS MILITARY CEMETERY, THELUS",I. E. 19.,
2975596,WOOD,CECIL RALPH,C R,,Mentioned in Despatches,12/02/1942,,Sub-Lieutenant (A),Royal Navy,,825 Sqdn. H.M.S. Daedalus.,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 3, Panel 1.",Son of Mr. and Mrs.Edward Wood; husband of Peggy Ernestine Wood.
2975597,WOOD,DENNIS HENRY,D H,19,,15/11/1942,,Air Mechanic 2nd Class,Royal Navy,,H.M.S. Avenger,United Kingdom,'FAA/SFX. 2619',LEE-ON-SOLENT MEMORIAL,"Bay  3, Panel 6.",Son of Henry James Wood and Winifred Wood.
2975598,WOOD,FRANK,F,,,19/06/1943,,Sub-Lieutenant (A),Royal Naval Volunteer Reserve,,H.M.S. Blackcap.,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 4, Panel 7.",
2975599,WOOD,FRANK CECIL,F C,26,,31/03/1943,,Sub-Lieutenant (A),Royal Naval Volunteer Reserve,,H.M.S. Grebe.,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 4, Panel 7.","Son of Arthur Bertie Thomas Wood and Mabel Wood; husband of Diana Margery Wood, of Sidcup, Kent."
2975600,WOOD,HAROLD WALTON,H W,21,,17/01/1941,,Leading Airman,Royal Navy,,H.M.S. Goshawk (S.S. Almeda Star),United Kingdom,'FAA/FX. 80541',LEE-ON-SOLENT MEMORIAL,"Bay 2, Panel 3.","Son of Sam and Maud Wood, of Willington Quay, Northumberland."
2975601,WOOD,JAMES GREGORY,J G,19,Mentioned in Despatches,09/09/1942,,Midshipman,Royal Naval Reserve,,H.M.S Jackdaw,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 3, Panel 7.",Son of Christopher James and Gladys Maud Wood.
2975602,WOOD,ROBERT RICHARD,R R,30,,25/03/1941,,Lieut-Commander,Royal Navy,,H.M.S. Grebe,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 1, Panel 6.",Son of Colonel Henry Wood and Winifred M. Wood.
299078,WOOD,,W H,24,,13/10/1915,,Lance Corporal,East Surrey Regiment,,7th Bn.,France,'4219',"RUE-PETILLON MILITARY CEMETERY, FLEURBAIX",II. J. 39.,"Son of Mr. W. E. Wood, of ""Laburnum,"" Annett Rd., Walton-on-Thames."
300733,WOOD,,R A,26,,21/11/1917,,Lance Serjeant,London Regiment (Queen's Westminster Rifles),,16th Bn.,France,'550694',HERMIES HILL BRITISH CEMETERY,IV. D. 8.,"Son of John and Catherine Eliza Wood, of 45, Melrose Avenue, Norbury, London."
301697,WOOD,FREDERICK STANLEY,F S,31,,27/09/1918,,Private,King's Shropshire Light Infantry,,7th Bn.,France,'43322',"LOWRIE CEMETERY, HAVRINCOURT",D. 14.,"Son of James Wood, of 19, The Park, Eccles, Manchester; husband of Polly Wood, of 3, Philip St., Patricroft, Manchester."
301698,WOOD,,J H,,,27/09/1918,,Lance Corporal,King's Own (Royal Lancaster Regiment),,8th Bn.,France,'24775',"LOWRIE CEMETERY, HAVRINCOURT",C. 21.,"Husband of Mrs. M. G. Wood, of 13, Greyfriars St., Elgin."
301699,WOOD,,W,,,27/09/1918,,Private,Gordon Highlanders,,1st Bn.,France,'241179',"LOWRIE CEMETERY, HAVRINCOURT",G. 9.,
302012,WOOD,JOHN PATRICK HAMILTON,J P H,36,,11/01/1917,,Captain,Manchester Regiment,,22nd Bn.,France,,"FRANKFURT TRENCH BRITISH CEMETERY, BEAUMONT-HAMEL",D. 19.,"Son of Alexander Wood, M.A. (Oxon), and Gertrude Wood, of 18, Antrim Mansions, Hampstead, London. Served with Paget's Horse in the South African campaign."
302141,WOOD,ROBERT CAMERON,R C,32,,18/11/1916,,Private,Highland Light Infantry,,16th Bn.,France,'43130',"NEW MUNICH TRENCH BRITISH CEMETERY, BEAUMONT-HAMEL",D. 23.,"Son of Robert and Esther Wood, of 1, Fergus Wynd, Kirkaldy."
302348,WOOD,,E,,,30/09/1916,,Private,York and Lancaster Regiment,,6th Bn.,France,'3/21004',"STUMP ROAD CEMETERY, GRANDCOURT",B. 25.,
302506,WOOD,,C W,,,09/04/1917,,Private,Hampshire Regiment,,1st Bn.,France,'26514',FAMPOUX BRITISH CEMETERY,A. 16.,
3034262,WOOD,JAMES,J,21,,27/12/1915,,Engineman,Royal Naval Reserve,,"H.M. Drifter ""Ladysmith.""",United Kingdom,'3433ES',PORTSMOUTH NAVAL MEMORIAL,10.,"Son of Helen Wood, of 21, Reidhaven St., Portknockie, Banffshire, and the late John Wood (Skipper, R.N.R.)."
3034263,WOOD,JOHN,J,51,,27/12/1915,,Skipper,Royal Naval Reserve,,"H.M. Drifter ""Ladysmith.""",United Kingdom,,PORTSMOUTH NAVAL MEMORIAL,10.,"Husband of Helen Donaldson Wood, of 21, Reidhaven St., Portknockie, Banffshire."
3034264,WOOD,WILLIAM GEORGE,W G,49,,27/12/1915,,Second Hand,Royal Naval Reserve,,"H.M. Drifter ""Ladysmith.""",United Kingdom,'1898SA',PORTSMOUTH NAVAL MEMORIAL,10.,"Son of John and Jessie Wood, of Portknockie; husband of Beatrice Wood (nee Mair), of 16, Park St., Portknockie, Banffshire."
303512,WOOD,,D,24,,14/07/1915,,Private,Gordon Highlanders,,1st/7th Bn.,France,'551',"AUBERS RIDGE BRITISH CEMETERY, AUBERS",VIII. B. 2.,"Son of Joseph Wood, of Cowieside, Bridge of Cowie, Stonehaven, Kincardineshire."
3039249,WOOD,ALBERT EDWARD,A E,19,,31/05/1916,,Able Seaman,Royal Navy,,"H.M.S. ""Black Prince.""",United Kingdom,'J/24152',PORTSMOUTH NAVAL MEMORIAL,14.,"Son of Harry and Elvina Wood, of 4, Gladstone St., Scarborough."
3039250,WOOD,ALEXANDER,A,,,28/09/1916,,Deck Hand,Royal Naval Reserve,,"H.M. Trawler ""Orsino.""",United Kingdom,'9523DA',PORTSMOUTH NAVAL MEMORIAL,23.,
3039251,WOOD,ALFRED HECTOR,A H,,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Shark.""",United Kingdom,'K/10163',PORTSMOUTH NAVAL MEMORIAL,20.,
3039252,WOOD,ANDREW WILLIAM MORRICE,A W M,,,26/10/1916,,Trimmer,Royal Naval Reserve,,"H.M. Trawler ""Bradford.""",United Kingdom,'65TS',PORTSMOUTH NAVAL MEMORIAL,24.,
3039253,WOOD,ARTHUR,A,25,,31/05/1916,,Private,Royal Marine Light Infantry,,"H.M.S. ""Invincible.""",United Kingdom,'PO/15626',PORTSMOUTH NAVAL MEMORIAL,22.,"Son of Hannah Wood, of 1, Clarkes Rd., Kingston, Portsmouth."
3039254,WOOD,ARTHUR OSWALD,A O,,,31/05/1916,,Band Corporal,Royal Marine Band,,"H.M.S. ""Queen Mary.""",United Kingdom,'RMB/1174',PORTSMOUTH NAVAL MEMORIAL,22.,"Son of J. Wood (late W.O., R.F.A.) and H. L. Wood, of 10, Kimberley Rd., Southsea, Portsmouth. Born at Worcester."
3039255,WOOD,CHARLES EDWARD,C E,,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'K/20355',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of J. W. Proudley, of 15, North St., Gainsborough, and the late Emma Proudley."
3039256,WOOD,CHARLES WILLIAM FREESTONE,C W F,24,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'SS/111757',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of Mr. and Mrs. Thomas Wood, of 5, Acclom St., Station Town, Wingate, Co. Durham."
3039257,WOOD,DANIEL,D,26,,31/05/1916,,Stoker,Royal Naval Reserve,,"H.M.S. ""Queen Mary.""",United Kingdom,'5692S',PORTSMOUTH NAVAL MEMORIAL,23.,"Son of William Wood, of Musselburgh, Edinburgh; husband of Janet Wood, of 182, New St., Fisherrow, Musselburgh, Edinburgh."
3039258,WOOD,DUGALD GILLIES,D G,35,,31/05/1916,,Stoker,Royal Naval Reserve,,"H.M.S. ""Indefatigable.""",United Kingdom,'7684S',PORTSMOUTH NAVAL MEMORIAL,23.,"Son of John Wood and Mary Ann Wood, of Kinning Park, Glasgow; husband of Maggie Wood, Netherlie, Glasgow."
3039259,WOOD,ERNEST,E,21,,01/06/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Tipperary.""",United Kingdom,'K/23330',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of Samuel and Elizabeth Wood, of 14, Ellis St., East Kirkby, Nottingham."
3039260,WOOD,FREDERICK,F,21,,05/06/1916,,Able Seaman,Royal Navy,,"H.M.S. ""Hampshire.""",United Kingdom,'SS/4295',PORTSMOUTH NAVAL MEMORIAL,14.,
3039261,WOOD,FREDERICK ALFRED,F A,,,31/05/1916,,Corporal,Royal Marine Artillery,,"H.M.S. ""Invincible.""",United Kingdom,'RMA/10231',PORTSMOUTH NAVAL MEMORIAL,21.,
3039262,WOOD,FREDERICK CHARLES,F C,21,,31/05/1916,,Able Seaman,Royal Navy,,"H.M.S. ""Black Prince.""",United Kingdom,'J/11026',PORTSMOUTH NAVAL MEMORIAL,14.,"Son of Louisa A. Wood, of 117, Rosslyn St., Liverpool, and the late Charles Henry Wood."
3039263,WOOD,FREDERICK THOMAS,F T K,21,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'19820',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of John and Kate Wood, of Swindon Cottage, Swindon Rd. Horsham, Sussex."
3039264,WOOD,FREDERICK WILLIAM,F W,,,31/05/1916,,Musician,Royal Marine Band,,"H.M.S. ""Queen Mary.""",United Kingdom,'RMB/824',PORTSMOUTH NAVAL MEMORIAL,22.,"Son of J. Wood (late W.O., R.F.A.), and H. L. Wood, of 10, Kimberley Rd., Southsea, Portsmouth. Native of Streatham. London."
3039265,WOOD,GABRIEL RICHARD,G R,31,,31/05/1916,,Gunner,Royal Marine Artillery,,"H.M.S. ""Princess Royal.""",United Kingdom,'RMA/9761',PORTSMOUTH NAVAL MEMORIAL,21.,"Son of Horace Gabriel and Hephzibah Wood, of Langrish; husband of Christina Maud Wood, of ""Ramsdean,"" Langrish, Petersfield, Hants."
3039266,WOOD,GEORGE,G,39,,31/05/1916,,Petty Officer Stoker,ALIAS,,,United Kingdom,'289773',PORTSMOUTH NAVAL MEMORIAL,,"See WARD, the true family name."
3039267,WOOD,HAROLD,H,21,,31/05/1916,,Engine Room Artificer 4th Class,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'M/2612',PORTSMOUTH NAVAL MEMORIAL,15.,"Son of Lawrence D. and Emily Wood, of 102, Hawthorne Rd., Bootle, Liverpool."
3039268,WOOD,JAMES,J,,,05/06/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Hampshire.""",United Kingdom,'SS/115800',PORTSMOUTH NAVAL MEMORIAL,20.,
3039269,WOOD,JOHN,J,,,26/10/1916,,Chief Stoker,Royal Navy,,"H.M.S. ""Flirt.""",United Kingdom,'170070',PORTSMOUTH NAVAL MEMORIAL,15.,
3039270,WOOD,JOSEPH,J,20,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Black Prince.""",United Kingdom,'SS/116850',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of Mrs. E. Ratcliffe (formerly Wood), of 7, Albert St., Barnsley, Yorks."
3039271,WOOD,MONTAGUE,M,,,31/05/1916,,Musician,Royal Marine Band,,"H.M.S. ""Queen Mary.""",United Kingdom,'RMB/501',PORTSMOUTH NAVAL MEMORIAL,22.,"Son of Mrs. L. Wood, of 79, Mayall Rd., Herne Hill, London."
3039272,WOOD,TOM,T,25,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'K/17141',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of Thomas and Mary Wood, of 3, Church View, Driffield, Yorks."
3039273,WOOD,WALTER WILLIAM,W W,24,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'K/5348',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of G. Herbert and K. E. Wood, of 982, Harrow Rd., Willesden, London."
3039274,WOOD,WILLIAM,W,35,,03/03/1916,,Skipper,Royal Naval Reserve,,"H.M. Drifter ""Boy Harold.""",United Kingdom,,PORTSMOUTH NAVAL MEMORIAL,22.,"Son of William and Isabella Wood, of Findon, Portlethen, Kincardine; husband of Charlotte Milne Wood, of 238, Victoria Rd., Torry, Aberdeen."
3039275,WOOD,WILLIAM,W,23,,05/06/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Hampshire.""",United Kingdom,'K/28355',PORTSMOUTH NAVAL MEMORIAL,20.,"Son of Edward and Margaret Wood, of Poolstock, Wigan."
3040473,WOOD,CHARLES SINCLAIR,C S,30,,19/03/1918,,Lieutenant,Royal Naval Reserve,,"H.M.S. ""Motagua.""",United Kingdom,,PORTSMOUTH NAVAL MEMORIAL,30.,"Son of Charles W. Wood, of Boston, Lincs; husband of Mary A. R. Mason Wood, of go, Hyndland Rd., Glasgow."
3040474,WOOD,CHARLIE,C,23,,02/08/1918,,Ordinary Seaman,Royal Navy,,"H.M.S. ""Vehement.""",United Kingdom,'J/77668',PORTSMOUTH NAVAL MEMORIAL,29.,"Son of John and Ann Wood, of Station Rd., Clayton West, Huddersfield."
3040475,WOOD,GEORGE,G,17,,02/02/1918,,Deck Boy,Royal Naval Reserve,,"H.M. Trawler ""Remindo.""",United Kingdom,'1104SBD',PORTSMOUTH NAVAL MEMORIAL,31.,"Son of Alexander and Ann Wood, of 19, Scotstown, Banff."
3040476,WOOD,JAMES ALEXANDER,J A,20,,02/08/1918,,Able Seaman,Royal Navy,,"H.M.S. ""Ariel.""",United Kingdom,'SS/6940',PORTSMOUTH NAVAL MEMORIAL,29.,"Son of James Scott Wood and Martha Matilda Wood, of go, Falmouth Rd., Heaton, Newcastle-on-Tyne."
3040477,WOOD,JOHN,J,,,29/07/1918,,Deck Hand,Royal Naval Reserve,,"H.M. Drifter ""Fear Not.""",United Kingdom,'18181DA',PORTSMOUTH NAVAL MEMORIAL,31.,"Son of Moses and Isabella Wood, of 17, Downies, Portlethen, Aberdeen."
3040478,WOOD,ROBERT PHILLIP,R P,25,,20/01/1918,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Louvain.""",United Kingdom,'K/42304',PORTSMOUTH NAVAL MEMORIAL,30.,"Son of John McKay Wood and Eleanor Wood, of 1, Clayton Rd., Jesmond, Newcastle-on-Tyne. Native of Felton."
3040479,WOOD,THOMAS,T,,,04/02/1919,,Able Seaman,Royal Navy,,"H.M.S. ""Penarth.""",United Kingdom,'J/19500',PORTSMOUTH NAVAL MEMORIAL,32.,
3041854,WOOD,FREDERICK VICTOR,F V,19,,08/02/1917,,Able Seaman,Royal Navy,,"H.M.S. ""Ghurka.""",United Kingdom,'J/46411',PORTSMOUTH NAVAL MEMORIAL,25.,"Son of Frederick John and Elizabeth Ellen Wood, of The Clink, Harewood, Leeds."
3041855,WOOD,JOHN,J,47,,26/04/1917,,Skipper,Royal Naval Reserve,,"H.M. Drifter ""Plantin.""",United Kingdom,,PORTSMOUTH NAVAL MEMORIAL,27.,"Son of the late James and Helen Wood, of Portnockie; husband of Catherine Wood, of 9, Devanha Gardens South, Aberdeen."
3041856,WOOD,JOHN,J,20,,26/04/1917,,Engineman,Royal Naval Reserve,,"H.M. Drifter ""Plantin.""",United Kingdom,'2683ES',PORTSMOUTH NAVAL MEMORIAL,28.,"Son of Catherine Wood, of 9, Devanha Gardens South, Aberdeen, and the late John Wood (Skipper). Native of Pormockie."
3041861,WOOD,WILLIAM,W,25,,08/02/1917,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Ghurka.""",United Kingdom,'K/5936',PORTSMOUTH NAVAL MEMORIAL,26.,"Son of James and Mary Jane Wood, of Newick, Sussex; husband of Margaret Wood, of Westlands, Great Buckland, Meopham, Kent."
3041862,WOOD,WILLIAM,W,18,,26/04/1917,,Trimmer Cook,Royal Naval Reserve,,"H.M. Drifter ""Plantin.""",United Kingdom,'420TC',PORTSMOUTH NAVAL MEMORIAL,28.,"Son of Mrs. Catherine Wood, of 9, Devanha Gardens South, Aberdeen, and the late John Wood. Native of Portnockie."
3043030,WOOD,GEORGE,G,,,13/05/1915,,Able Seaman,Royal Navy,,"H.M.S. ""Goliath.""",United Kingdom,'230047',PLYMOUTH NAVAL MEMORIAL,6.,
3043031,WOOD,WILLIAM,W,40,,13/05/1915,,Petty Officer Stoker,Royal Navy,,"(RFR/DEV/A/3750). H.M.S. ""Goliath.""",United Kingdom,'163112',PLYMOUTH NAVAL MEMORIAL,6.,"Son of the late Louisa Horton of Plymouth; husband of Ethel F. Wood, of 85, Stanley Rd., North End, Portsmouth."
3043032,WOOD,WILLIAM ERNEST,W E,37,,13/05/1915,,Petty Officer Stoker,Royal Navy,,"(RFR/DEV/B/3157). H.M.S. ""Goliath.""",United Kingdom,'288222',PLYMOUTH NAVAL MEMORIAL,6.,"Son of Peter and Ann Wood, of Southpool, Kingsbridge; husband of Mary Emily Wood, of 9, Ebrington St., Dodbrooke, Kingsbridge, South Devon."
304416,WOOD,,M J,,,29/08/1918,,Private,London Regiment,,13th Kensington Bn.,France,'491245',"H.A.C. CEMETERY, ECOUST-ST. MEIN",V. K. 26.,
304417,WOOD,THOMAS FRANCIS,T F,35,,20/11/1917,,Lance Corporal,Royal Dublin Fusiliers,,10th Bn.,France,'40780',"H.A.C. CEMETERY, ECOUST-ST. MEIN",II. H. 1.,"Son of Ambrose and Ellen Wood; husband of Elizabeth J. Di Vito (formerly Wood), of 2, Cavendish St., Etruria Vale, Stoke-on-Trent."
3044539,WOOD,JOHN BELLETT,J B,39,D S M,21/08/1917,,Chief Petty Officer Telegraphist,Royal Navy,,"H.M.S. ""Vala.""",United Kingdom,'179611',PLYMOUTH NAVAL MEMORIAL,21.,"Husband of Freda K. R. Wood, of 7, Mansard Terrace, Dartmouth, Devon."
3044540,WOOD,JOSEPH,J,,,23/12/1917,,Able Seaman,Royal Navy,,"H.M.S. ""Surprise.""",United Kingdom,'J/32357',PLYMOUTH NAVAL MEMORIAL,21.,
3045587,WOOD,GARN,G,20,,01/11/1914,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Monmouth.""",United Kingdom,'K/18916',PLYMOUTH NAVAL MEMORIAL,3.,"Son of James and Jessie Munro Wood, of 3, Bernard St., Leith, Edinburgh."
3046902,WOOD,HAROLD DUNCAN,H D,17,,08/04/1919,,Boy 1st Class,Royal Navy,,"H.M.S. ""Resolution.""",United Kingdom,'J/80652',PLYMOUTH NAVAL MEMORIAL,31.,"Son of George and Margaret Wood, of 7, Milton Rd., Little Irchester, Wellingborough, Northants. Native of West Hartlepool."
3046903,WOOD,HARRY,H,19,,20/01/1918,,Ordinary Seaman,Royal Navy,,"H.M.S. ""Louvain.""",United Kingdom,'J/74600',PLYMOUTH NAVAL MEMORIAL,27.,"Son of Matthew Henry Wood, of Dunford Bridge, Sheffield."
3046904,WOOD,JAMES EDWARD,J E,24,,23/02/1919,,Second Mate,Mercantile Marine Reserve,,"H.M. Tug ""St. Issey.""",United Kingdom,,PLYMOUTH NAVAL MEMORIAL,32.,"Son of G. A. T. Wood, O.B.E., and Alice E. Wood, of 14, Liddon Rd., Plaistow, London."
3046905,WOOD,JOHN,J,,,01/03/1918,,Trimmer,Mercantile Marine Reserve,,"H.M.S. ""Calgarian.""",United Kingdom,,PLYMOUTH NAVAL MEMORIAL,31.,
3046906,WOOD,LESLIE,L,17,,18/04/1921,,Boy 1st Class,Royal Navy,,"H.M.S. ""Vivid.""",United Kingdom,'J/92369',PLYMOUTH NAVAL MEMORIAL,32.,"Son of Lieut. James E. Wood, and Elizabeth Wood, of 9, Hyde Park Rd., Mutley, Plymouth."
30477,WOOD,ERNEST RICHARD GARDNER,E R G,21,,20/07/1918,,Lieutenant,North Staffordshire Regiment,,1st Bn.,France,,"BULLY-GRENAY COMMUNAL CEMETERY, BRITISH EXTENSION",V. G. 9.,"Son of R. Ernest and Ada G. Wood, of ""Highlands,"" 16, Hereford Rd., Harrogate, Yorks. Native of Harrogate."
30478,WOOD,,J G,,,22/03/1917,,Private,Royal Fusiliers,,12th Bn.,France,'42751',"BULLY-GRENAY COMMUNAL CEMETERY, BRITISH EXTENSION",II. C. 6.,
3048202,WOOD,ALFRED VICTOR,A V,31,,29/01/1918,,Lieutenant,Royal Naval Volunteer Reserve,,"H.M. Tug ""Guiana.""",United Kingdom,,CHATHAM NAVAL MEMORIAL,31.,"Son of George and Emma Wood, of Gravesend; husband of Mary E. M. Wood, of 7, Zion Place, Gravesend."
3048203,WOOD,CHARLES,C,25,D S M,22/03/1918,,Leading Seaman,Royal Navy,,"H.M.S. ""Gaillardia.""",United Kingdom,'J/14005',CHATHAM NAVAL MEMORIAL,28.,"Son of James and Jane Wood, of 27, Newhall Rd., Normacot, Stoke-on-Trent, Staffs."
3048204,WOOD,CHARLES HAROLD,C H,18,,09/06/1918,,Signalman,Royal Naval Volunteer Reserve,,"S.S. ""Pundit.""",United Kingdom,'London/Z/7778',CHATHAM NAVAL MEMORIAL,31.,"Son of Thomas and Clara Wood, of 13, Raveley St., Kentish Town, London."
3048205,WOOD,PERCY FREDERICK,P F,,,20/01/1918,,Aircraftman 1st Class,Royal Naval Air Service,,"H.M.S. ""Louvain.""",United Kingdom,'F/24115',CHATHAM NAVAL MEMORIAL,30.,
3048206,WOOD,THOMAS STEWART,T S,,,31/01/1918,,Leading Stoker,Royal Navy,,H.M. Submarine K.4.,United Kingdom,'K/12229',CHATHAM NAVAL MEMORIAL,29.,
304918,WOOD,,H,,,11/08/1917,,Gunner,Royal Field Artillery,,"""A"" Bty. 231st Bde.",France,'805161',"FOSSE NO.10 COMMUNAL CEMETERY EXTENSION, SAINS-EN-GOHELLE",II. C. 20.,
304991,WOOD,CHARLES,C,37,,13/06/1915,,Private,Black Watch (Royal Highlanders),,1st Bn.,France,'3/3352',BEUVRY COMMUNAL CEMETERY,38.,"Son of Alexander and Ann Wilson Wood, of Dundee; husband of Christina Wood, of 12, Dallfield Walk, Dundee."
3050432,WOOD,ARCHIBALD ALEXANDER,A A,21,,05/09/1914,,Plumber's Mate,Royal Navy,,"H.M.S. ""Pathfinder.""",United Kingdom,'M/5490',CHATHAM NAVAL MEMORIAL,6.,"Son of George Thomas and Charlotte Wood, of 12, Chevening, Sevenoaks, Kent."
3050433,WOOD,CHARLES WILLIAM,C W,21,,22/09/1914,,Able Seaman,Royal Navy,,"H.M.S. ""Aboukir.""",United Kingdom,'J/11863',CHATHAM NAVAL MEMORIAL,3.,"Son of Charles and Mary Ann Wood, of 36, Ranelagh Rd., Felixstowe, Suffolk."
3050434,WOOD,FRANK,F,,,22/09/1914,,Able Seaman,Royal Navy,,"(RFR/CH/B/10376). H.M.S. ""Hogue.""",United Kingdom,'204911',CHATHAM NAVAL MEMORIAL,3.,
3050435,WOOD,GEORGE WILLIAM,G W,24,,15/10/1914,,Stoker 1st Class,Royal Navy,,"(RFR/CH/B/9617). H.M.S. ""Hawke.""",United Kingdom,'SS/106983',CHATHAM NAVAL MEMORIAL,6.,"Son of William and Elisabeth Wood, of Dunk's Green, Tonbridge, Kent."
3050436,WOOD,JOHN,J,38,,05/09/1914,,Chief Stoker,Royal Navy,,"H.M.S. ""Pathfinder.""",United Kingdom,'279879',CHATHAM NAVAL MEMORIAL,4.,"Son of William Wood; husband of Caroline Day (formerly Wood), of 32, Heather Rd., Grove Park, London."
3050437,WOOD,ROBERT,R,,,22/09/1914,,Petty Officer Stoker,Royal Navy,,"(RFR/CH/A/1933). H.M.S. ""Hogue.""",United Kingdom,'161053',CHATHAM NAVAL MEMORIAL,4.,
3050438,WOOD,THOMAS,T,31,,15/10/1914,,Leading Seaman,Royal Navy,,"(RFR/CH/B/9935). H.M.S. ""Hawke.""",United Kingdom,'215158',CHATHAM NAVAL MEMORIAL,1.,Son of the late Sergt. Wood of the Grenadier Guards.
305163,WOOD,,C E,,,24/08/1917,,Private,Royal Berkshire Regiment,,1st Bn.,France,'11727',BEUVRY COMMUNAL CEMETERY EXTENSION,I. A. 30.,
3051866,WOOD,FRANCIS CLEVELAND,F C,19,,27/04/1916,,Midshipman,Royal Navy,,"H.M.S. ""Russell.""",United Kingdom,,CHATHAM NAVAL MEMORIAL,15.,"Son of Richard Francis Marmaduke Wood, and Ellen L. Wood, of ""Belswardyne Hall,"" Cressage, Salop."
3051867,WOOD,GEORGE OBED,G O,22,,01/06/1916,,Ordinary Seaman,Royal Navy,,"H.M.S. ""Turbulent.""",United Kingdom,'J/46558',CHATHAM NAVAL MEMORIAL,16.,"Son of the late George and Beatrice Lydia Wood, of Westerham, Kent."
